ID,ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_ID_ORIG,CYCLE_YEAR,STATE,IR_STATUS,AU_WATERBODY_REPORT,ASSESSMENT_UNIT_NAME,ASSESSMENT_STATUS,ASSESSMENT_UNIT_EPA_CATEGORY,CYCLE_LAST_ASSESSED,AU_USE_ID,AU_USE_DESC,AU_PARENT_USE_ID,AU_PARENT_USE_DESC,AU_ATTAINMENT_STATUS,AU_THREATENED_FLAG,EPA1_SNAPSHOT_DATE,ESRI_KEY,OBJECTID,LISTED_WATER_ID,LISTED_WATER_ID_ORIG,LISTED_WATER_NAME,LISTED_WATER_BASIN_NAME,LW_DETAILED_CAUSE_ID,LW_DETAILED_CAUSE_NAME,LW_PARENT_CAUSE_ID,LW_PARENT_CAUSE_NAME,LW_DETAILED_SOURCE_ID,LW_DETAILED_SOURCE_NAME,LW_PARENT_SOURCE_ID,LW_PARENT_SOURCE_NAME,TMDL_FLAG,EPA2_SNAPSHOT_DATE
11472,CAL5324004120020418095324,CAL5324004120020418095324,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL5324004120020418095324&p_cycle=2010,Amador Lake,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAL5324004120020418095324<<=>>2010,300937,CAL5324004120020418095324,CAL5324004120020418095324,AMADOR LAKE,,893.0,"PH, HIGH",1188.0,PH/ACIDITY/CAUSTIC CONDITIONS,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11496,CAL5404001820080810192411,CAL5404001820080810192411,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL5404001820080810192411&p_cycle=2010,Ramona Lake (Fresno County),IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL5404001820080810192411<<=>>2010,174625,CAL5404001820080810192411,CAL5404001820080810192411,RAMONA LAKE (FRESNO COUNTY),,1269.0,DIMETHOATE,885.0,PESTICIDES,18.0,AGRICULTURE,18.0,AGRICULTURE,N,5/1/2015
11496,CAL5404001820080810192411,CAL5404001820080810192411,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL5404001820080810192411&p_cycle=2010,Ramona Lake (Fresno County),IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL5404001820080810192411<<=>>2010,174625,CAL5404001820080810192411,CAL5404001820080810192411,RAMONA LAKE (FRESNO COUNTY),,471.0,ESCHERICHIA COLI (E. COLI),861.0,PATHOGENS,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11496,CAL5404001820080810192411,CAL5404001820080810192411,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL5404001820080810192411&p_cycle=2010,Ramona Lake (Fresno County),IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL5404001820080810192411<<=>>2010,174625,CAL5404001820080810192411,CAL5404001820080810192411,RAMONA LAKE (FRESNO COUNTY),,963.0,SALINITY,966.0,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11523,CAL6268000020020529143312,CAL6268000020020529143312,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL6268000020020529143312&p_cycle=2010,Littlerock Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL6268000020020529143312<<=>>2010,238864,CAL6268000020020529143312,CAL6268000020020529143312,LITTLEROCK RESERVOIR,,692.0,MANGANESE,706.0,METALS (OTHER THAN MERCURY),292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11556,CAL9052100020010925094906,CAL9052100020010925094906,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9052100020010925094906&p_cycle=2010,"Hodges, Lake",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9052100020010925094906<<=>>2010,429956,CAL9052100020010925094906,CAL9052100020010925094906,"HODGES, LAKE",SAN DIEGO,321.0,COLOR,1032.0,"TASTE, COLOR, AND ODOR",292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11556,CAL9052100020010925094906,CAL9052100020010925094906,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9052100020010925094906&p_cycle=2010,"Hodges, Lake",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9052100020010925094906<<=>>2010,429956,CAL9052100020010925094906,CAL9052100020010925094906,"HODGES, LAKE",SAN DIEGO,901.0,PHOSPHORUS,792.0,NUTRIENTS,18.0,AGRICULTURE,18.0,AGRICULTURE,N,5/1/2015
11556,CAL9052100020010925094906,CAL9052100020010925094906,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9052100020010925094906&p_cycle=2010,"Hodges, Lake",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9052100020010925094906<<=>>2010,429956,CAL9052100020010925094906,CAL9052100020010925094906,"HODGES, LAKE",SAN DIEGO,768.0,NITROGEN,792.0,NUTRIENTS,385.0,NON-POINT SOURCE,268.0,UNSPECIFIED NONPOINT SOURCE,N,5/1/2015
11556,CAL9052100020010925094906,CAL9052100020010925094906,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9052100020010925094906&p_cycle=2010,"Hodges, Lake",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9052100020010925094906<<=>>2010,429956,CAL9052100020010925094906,CAL9052100020010925094906,"HODGES, LAKE",SAN DIEGO,1110.0,TURBIDITY,1110.0,TURBIDITY,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11557,CAL9055300020010925095919,CAL9055300020010925095919,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9055300020010925095919&p_cycle=2010,Sutherland Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9055300020010925095919<<=>>2010,107684,CAL9055300020010925095919,CAL9055300020010925095919,SUTHERLAND RESERVOIR,SAN DIEGO,651.0,IRON,706.0,METALS (OTHER THAN MERCURY),292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11557,CAL9055300020010925095919,CAL9055300020010925095919,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9055300020010925095919&p_cycle=2010,Sutherland Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9055300020010925095919<<=>>2010,107684,CAL9055300020010925095919,CAL9055300020010925095919,SUTHERLAND RESERVOIR,SAN DIEGO,772.0,"NITROGEN, TOTAL",792.0,NUTRIENTS,,,,,N,5/1/2015
11564,CAL9072100020011025093029,CAL9072100020011025093029,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9072100020011025093029&p_cycle=2010,San Vicente Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9072100020011025093029<<=>>2010,110402,CAL9072100020011025093029,CAL9072100020011025093029,SAN VICENTE RESERVOIR,SAN DIEGO,1017.0,SULFATES,966.0,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,385.0,NON-POINT SOURCE,268.0,UNSPECIFIED NONPOINT SOURCE,N,5/1/2015
11564,CAL9072100020011025093029,CAL9072100020011025093029,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9072100020011025093029&p_cycle=2010,San Vicente Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9072100020011025093029<<=>>2010,110402,CAL9072100020011025093029,CAL9072100020011025093029,SAN VICENTE RESERVOIR,SAN DIEGO,272.0,CHLORIDE,966.0,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11569,CAL9093100020011025093606,CAL9093100020011025093606,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9093100020011025093606&p_cycle=2010,Loveland Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9093100020011025093606<<=>>2010,497116,CAL9093100020011025093606,CAL9093100020011025093606,LOVELAND RESERVOIR,SAN DIEGO,114.0,ALUMINUM,706.0,METALS (OTHER THAN MERCURY),292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11570,CAL9103100019991117155943,CAL9103100019991117155943,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9103100019991117155943&p_cycle=2010,"Otay Reservoir, Lower",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9103100019991117155943<<=>>2010,430180,CAL9103100019991117155943,CAL9103100019991117155943,"OTAY RESERVOIR, LOWER",SAN DIEGO,122.0,AMMONIA,122.0,AMMONIA,385.0,NON-POINT SOURCE,268.0,UNSPECIFIED NONPOINT SOURCE,N,5/1/2015
11573,CAL9113000019980803101540,CAL9113000019980803101540,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9113000019980803101540&p_cycle=2010,Barrett Lake,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9113000019980803101540<<=>>2010,172316,CAL9113000019980803101540,CAL9113000019980803101540,BARRETT LAKE,SAN DIEGO,880.0,PERCHLORATE,1079.0,TOXIC INORGANICS,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11575,CAL9115000020011025092811,CAL9115000020011025092811,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAL9115000020011025092811&p_cycle=2010,Morena Reservoir,IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,N,,6/18/2015,CAL9115000020011025092811<<=>>2010,107908,CAL9115000020011025092811,CAL9115000020011025092811,MORENA RESERVOIR,SAN DIEGO,123.0,AMMONIA NITROGEN,122.0,AMMONIA,385.0,NON-POINT SOURCE,268.0,UNSPECIFIED NONPOINT SOURCE,N,5/1/2015
11580,CAR1051108619990608084033,CAR1051108619990608084033,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1051108619990608084033&p_cycle=2010,"Klamath River HU, Lower HA, Klamath Glen HSA",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1051108619990608084033<<=>>2010,301184,CAR1051108619990608084033,CAR1051108619990608084033,"KLAMATH RIVER HU, LOWER HA, KLAMATH GLEN HSA",NORTH COAST,820.0,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,1189.0,ORGANIC ENRICHMENT/OXYGEN DEPLETION,3.0,MUNICIPAL POINT SOURCE DISCHARGES,545.0,MUNICIPAL DISCHARGES/SEWAGE,Y,5/1/2015
11580,CAR1051108619990608084033,CAR1051108619990608084033,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1051108619990608084033&p_cycle=2010,"Klamath River HU, Lower HA, Klamath Glen HSA",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1051108619990608084033<<=>>2010,301184,CAR1051108619990608084033,CAR1051108619990608084033,"KLAMATH RIVER HU, LOWER HA, KLAMATH GLEN HSA",NORTH COAST,1036.0,"TEMPERATURE, WATER",1035.0,TEMPERATURE,10.0,CHANNEL EROSION/INCISION FROM UPSTREAM HYDROMODIFICATIONS,1.0,HYDROMODIFICATION,N,5/1/2015
11580,CAR1051108619990608084033,CAR1051108619990608084033,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1051108619990608084033&p_cycle=2010,"Klamath River HU, Lower HA, Klamath Glen HSA",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1051108619990608084033<<=>>2010,301184,CAR1051108619990608084033,CAR1051108619990608084033,"KLAMATH RIVER HU, LOWER HA, KLAMATH GLEN HSA",NORTH COAST,792.0,NUTRIENTS,792.0,NUTRIENTS,3.0,MUNICIPAL POINT SOURCE DISCHARGES,545.0,MUNICIPAL DISCHARGES/SEWAGE,Y,5/1/2015
11580,CAR1051108619990608084033,CAR1051108619990608084033,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1051108619990608084033&p_cycle=2010,"Klamath River HU, Lower HA, Klamath Glen HSA",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1051108619990608084033<<=>>2010,301184,CAR1051108619990608084033,CAR1051108619990608084033,"KLAMATH RIVER HU, LOWER HA, KLAMATH GLEN HSA",NORTH COAST,983.0,SEDIMENTATION/SILTATION,974.0,SEDIMENT,292.0,SOURCE UNKNOWN,472.0,UNKNOWN,N,5/1/2015
11585,CAR1053107519990610152950,CAR1053107519990610152950,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1053107519990610152950&p_cycle=2010,"Klamath River HU, Middle HA and Lower HA, Scott River to Trinity River",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1053107519990610152950<<=>>2010,107910,CAR1053107519990610152950,CAR1053107519990610152950,"KLAMATH RIVER HU, MIDDLE HA, SCOTT RIVER TO TRINITY RIVER",NORTH COAST,1206.0,ALGAL TOXINS,99.0,ALGAL GROWTH,,,,,Y,5/1/2015
11585,CAR1053107519990610152950,CAR1053107519990610152950,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1053107519990610152950&p_cycle=2010,"Klamath River HU, Middle HA and Lower HA, Scott River to Trinity River",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1053107519990610152950<<=>>2010,107910,CAR1053107519990610152950,CAR1053107519990610152950,"KLAMATH RIVER HU, MIDDLE HA, SCOTT RIVER TO TRINITY RIVER",NORTH COAST,974.0,SEDIMENT,974.0,SEDIMENT,10.0,CHANNEL EROSION/INCISION FROM UPSTREAM HYDROMODIFICATIONS,1.0,HYDROMODIFICATION,N,5/1/2015
11589,CAR1053505320011215015907,CAR1053505320011215015907,2010,CA,Y,http://ofmpub.epa.gov/waters10/attains_waterbody.control?p_au_id=CAR1053505320011215015907&p_cycle=2010,"Klamath River HU, Middle HA, Iron Gate Dam to Scott River",IMPAIRED,5,2010.0,513,MUNICIPAL AND DOMESTIC SUPPLY,267,PUBLIC WATER SUPPLY,F,,6/18/2015,CAR1053505320011215015907<<=>>2010,236807,CAR1053505320011215015907,CAR1053505320011215015907,"KLAMATH RIVER HU, MIDDLE HA, IRON GATE DAM TO SCOTT RIVER",NORTH COAST,1035.0,TEMPERATURE,1035.0,TEMPERATURE,,,,,Y,5/1/2015
